file,pure_text,word_count
nemec-g/sent/198.,I think these were intended for you.,7
nemec-g/sent/199.,"GT,  I will probably get into Austin around lunch time.  Are you going to be 
at the casa?",18
nemec-g/sent/1993.,"Teb,  Per Mark's voice mail, attached is the letter agreement he referenced.",12
nemec-g/sent/1994.,"No problem Ruppie.  I am trying to find a date for tomorrow.  Will know 
shortly after lunch.  I will let you know.





	Ryan.F.Ruppert@EXXON.sprint.com
	12/14/2000 09:30 AM",26
nemec-g/sent/1995.,"Hello Mandy,  How are you doing?   Are you still collecting Lucites?",11
nemec-g/sent/1996.,"Ryan,  If you've got another taker for the tix, go ahead and let them go.   
The dryspell continues.





	Ryan.F.Ruppert@EXXON.sprint.com
	12/14/2000 09:30 AM",22
nemec-g/sent/1997.,"No.  I am actually pretty busy these days.  They expect work out of me.  
Imagine that.  How goes the job search?  Found that position in Hawaii yet?





	Mandy.Bowles@email.moore.com
	12/14/2000 04:43 PM",31
nemec-g/sent/1998.,"Thanks for your help yesterday.  Sorry about the quick turnaround.




	Leslie Hansen
	12/14/2000 12:28 PM",15
nemec-g/sent/1999.,"Attached is a clean and redlined version of the Capacity Assignment and 
Prearranged Release Agreement and the Trailblazer PA Assignment Agreement.  
The documents have been revised to reflect the amendment to Transaction No.1 
to increase the DCQ by 6, 195 MMBtu per day.  A few other cleanup changes 
were also made.  Please review and let me know if you have any questions.  
(713) 853-3512.",64
nemec-g/sent/2.,"Renee, Did Sofregaz ask for these changes?  If so did they recommend this 
specific language?",15
nemec-g/sent/20.,Thanks for your help.,4
nemec-g/sent/200.,"Attached are redlined and clean CSA and Gas side agreement.  Please review.  
I am going to make further refinements over the weekend before we send to 
Drew.",27
nemec-g/sent/2000.,"Can't I say Hello to Mandy without a specific reason for doing so?  Actually, 
you copied me on a joke email earlier in the week.  Just thought I would see 
if you would talk to me.





	Mandy.Bowles@email.moore.com
	12/15/2000 01:50 PM",40
nemec-g/sent/2001.,"Bill,  Per Mark Whitt's request, attached is our form dedicated reserves 
purchase agreement.",13
nemec-g/sent/2002.,"Art, 

Per Mark Whitt's request, attached is our form dedicated reserves purchase 
agreement.",13
nemec-g/sent/2003.,"Please replace the prior version of the capacity release with the attached 
version.  I found a typo.  In the 5th line of the Section 2.1, the number was 
incorrect.",29
nemec-g/sent/2005.,"For the sake of completeness, attached is clean and redlined version the 
amended and restated Transaction No. 2 Confirm which goes along with the 
Capacity Release and Trailblazer Assignment docs.",30
nemec-g/sent/2006.,"Attached is a clean and redlined revised capacity release agreement.  The WIC 
capacity numbers were revised to reflect the fuel calculation.  The prior 
numbers were inaccurate.  Please disregard the prior version and substitute 
the attached.",35
nemec-g/sent/2007.,"Mark,  I reviewed the contracts for whether the gathering fees are charged on 
an Mcf vs MMBtu basis.  The following are what the contracts state:

Beartooth - MMBtu
Crescendo - Mcf
D&G Roustabout - MMBtu
Hallwood - MMBtu
LoneMountain/Premier - MMBtu
National Fuels - MMBtu
Northstar - MMBtu
Tom Brown - Based on their stated intent to renegotiate
Trend- MMBtu
Wasatch - Not stated in contract.  Rate is as Wildhorse adjusts from month to 
month
Venoco - MMBtu

Let me know if you have any questions.",86
nemec-g/sent/2008.,"Ken,  Where are we on this?",6
nemec-g/sent/2009.,"Jack,  Attached is the Release, Settlement, and Termination agreement we 
discussed.  Please review and let me know if you have any questions.",22
nemec-g/sent/201.,Attached is the final version.  Please forward to Black Hills.,10
nemec-g/sent/2010.,"Lauri,   From a legal standpoint, we can cut the nomination on an 
interruptible agreement at our discretion.  The contract clearly gives us 
this right.  I haven't specifically reviewed the contract, but I am assuming 
it is our standard form.  I will check this.

Yes, I would consider HISD facilities to be state facilities.  The fact that 
this goes to Entex first complicates the issue.  

Dan,  was the intent that it be directly delivered to state facilities, or if 
it ultimately ended up at state facilities?

 



	Lauri A Allen
	12/19/2000 10:57 AM",91
nemec-g/sent/2011.,"I'll check the Global Database to see if I can find it.  Did Shonnie paper 
that purchase agreement?





	Mark Whitt@ENRON
	Sent by: Mark Whitt@ENRON
	12/19/2000 06:20 PM",27
nemec-g/sent/2012.,"Lauri,  I reviewed the contract with TGLO.  It is a standard interruptible 
form, so we should have no issues with interruption of the gas flows.  I also 
talked further with Dan concerning the contract.    We feel that the 
agreement strictly refers to facilities that are directly operated by the 
state (e.g. universities and prisons) and not school districts.  Thus, we 
would consider HISD to not be state facilities.  This argument is not a slam 
dunk, but we should probably take this approach and see how they react.  The 
contract also refers to gas ""destined"" for state facilities.  So the fact 
that the gas goes through another pipeline before being delivered to a state 
facility does not matter.  It ultimately is ""destined"" for state facilities.",124
nemec-g/sent/2013.,"Thanks for the note.  I am also glad we got to know each other this year.  We 
will have to make time to hang out next year, now that your LSAT is over.

Have fun in Denver and be careful of who you hang out with up there. 

Merry Christmas,
Gerald




	Janel Guerrero@ENRON
	12/20/2000 08:50 AM",56
nemec-g/sent/2014.,"Did you get with Roger on this or do you need me to do something on this 
still?




	Mark Whitt@ENRON
	Sent by: Mark Whitt@ENRON
	12/20/2000 10:27 AM",27
nemec-g/sent/2015.,"I am no longer a user of this application.  





	Howard Petty/ENRON@enronXgate
	12/18/2000 09:47 AM",14
nemec-g/sent/2016.,"Attached for your review are drafts of the Capacity Assignment and Release 
Agreement and the Transaction No. 1 attached to the Master Firm Purchase Sale 
Enfolio.  

Peter,  any input you would have on Article 3 of the Assignment Agreement 
would be greatly appreciated.  Stephanie is trying to get these out as soon 
as possible tomorrow.",55
nemec-g/sent/2017.,"Stephanie,  attached are redlines for your review.  I will also send an email 
with clean copies that you can forward to Calpine.",22
nemec-g/sent/2018.,"Attached are the assignment agreement, the Enfolio, and the Confirm.",10
nemec-g/sent/2019.,"You had asked for more information regarding Canadian renewal rights. I found 
language in tariff in Transcanada's website (www.transcanada..com) under the 
following:

NOVA FTS-R, Sec 12, FTS-D, Sec 10
BC system, Sec 4.9

Bottom line: 12 month notice prior to end of term. Once notice given, 
irrevocable! Must extend for at least one year.

Please call if you have questions.

Please call if you have any question.

Steph",68
nemec-g/sent/202.,"Attached are the following:
 Gallup CSA (Clean Copy with Revisions)
 Gallup CSA (Redlined Copy from previous Version)
 Gas Conversion Agreement (1st Draft)

Please review at your convenience.",27
nemec-g/sent/2020.,"Brant,  The following are my responses;

1.  We don't have a problem removing fax notice as long as they are willing 
to leave the required termination notice at 5 days.  Since we can't fax 
notice, we will have to mail such notice which will take several days.

2.  We can remove affiliate assignment.  

Sorry about the delay.






	Brant Reves
	12/15/2000 10:22 AM",62
nemec-g/sent/2021.,"Stephanie,  Attached is a clean and redlined version of the Release Agreement 
and Confirm with the changes we discussed.",19
nemec-g/sent/2022.,"Attached is a clean and redlined version of the Capacity Assignment and 
Release doc. for Calpine.  The redline has Calpine changes in light purple 
with Enron's changes is red.  Please review.

Stephanie, I did not resend the revised confirm which I sent earlier today.  
There were no changes to that doc. since the revised version I sent this 
morning.",59
nemec-g/sent/2023.,"Larry,  I am OK with the form and Robert's changes, except that the proper 
name is Bridgeline Storage Company, LLC.  No periods after the LLC.

Everything else looks fine.",29
